date,symbol,margin_purchase,short_sale,foreign,trust,dealer,ftd_total
2018-4-30,4904,-9,-9,-195,0,-82,-277
2018-4-30,4938,-19,-19,-145,0,78,-67
2018-4-30,5871,224,224,571,1029,1191,2791
2018-4-30,5880,593,593,1649,0,138,1787
2018-4-30,6415,-2,-2,36,-34,1,3
2018-4-30,6505,-55,-55,723,43,-55,711
2018-4-30,8046,14,14,-248,0,19,-229
2018-4-30,9910,-48,-48,-129,110,-16,-35
2018-5-2,1101,95,95,6788,2317,254,9359
2018-5-2,1102,-60,-60,9203,435,-56,9582
2018-5-2,1216,114,114,-845,0,-55,-900
2018-5-2,1301,-50,-50,398,291,24,713
2018-5-2,1303,-57,-57,731,-135,76,672
2018-5-2,1326,-41,-41,1912,0,4,1916
2018-5-2,1402,-129,-129,4157,6,-375,3788
2018-5-2,1590,40,40,-14,-215,-11,-240
2018-5-2,2002,248,248,-191,0,-22,-213
2018-5-2,2105,54,54,-1313,0,6,-1307
2018-5-2,2207,-4,-4,2,0,0,1
2018-5-2,2303,6537,6537,-712,-16,2188,1460
2018-5-2,2308,-15,-15,-1969,0,18,-1951
2018-5-2,2317,594,594,-13521,288,-481,-13714
2018-5-2,2327,-70,-70,-448,63,135,-250
2018-5-2,2330,579,579,-11566,-95,258,-11403
2018-5-2,2357,-13,-13,409,-1,11,419
2018-5-2,2379,-30,-30,-1317,-90,-41,-1448
2018-5-2,2382,192,192,-3787,-13,-17,-3817
2018-5-2,2395,17,17,-225,-2,0,-227
2018-5-2,2408,468,468,-866,-244,-158,-1268
2018-5-2,2412,20,20,-1818,-10,0,-1828
2018-5-2,2454,216,216,-2397,-60,-505,-2962
2018-5-2,2474,-209,-209,-160,129,-328,-359
2018-5-2,2633,17,17,315,0,0,315
2018-5-2,2801,76,76,134,0,-47,87
2018-5-2,2880,-9,-9,2234,0,69,2303
2018-5-2,2881,-228,-228,6941,-44,-13,6884
2018-5-2,2882,-41,-41,3372,449,-11,3810
2018-5-2,2884,59,59,-3821,0,15,-3806
2018-5-2,2885,-1892,-1892,30714,0,-139,30575
2018-5-2,2886,-23,-23,1733,100,150,1983
2018-5-2,2887,-223,-223,-2206,0,-27,-2233
2018-5-2,2891,355,355,-11210,116,483,-10611
2018-5-2,2892,-147,-147,1575,37,-24,1588
2018-5-2,2912,-45,-45,151,0,-19,132
2018-5-2,3008,-111,-111,291,46,-14,323
2018-5-2,3034,8,8,-84,-3,-11,-98
2018-5-2,3045,-13,-13,1767,0,-14,1753
2018-5-2,3711,357,357,-1082,-608,-1071,-2761
2018-5-2,4904,10,10,-2066,0,16,-2050
2018-5-2,4938,201,201,1111,-3,189,1297
2018-5-2,5871,67,67,-516,99,-344,-761
2018-5-2,5880,216,216,5300,0,-22,5278
2018-5-2,6415,-4,-4,55,-27,0,28
2018-5-2,6505,35,35,-577,333,-10,-254
2018-5-2,8046,43,43,-257,0,-11,-268
2018-5-2,9910,11,11,-327,0,0,-327
2018-5-3,1101,-399,-399,4149,697,2,4848
2018-5-3,1102,37,37,4290,52,285,4627
2018-5-3,1216,456,456,-6808,59,-21,-6770
2018-5-3,1301,41,41,-1885,296,104,-1485
2018-5-3,1303,14,14,-1057,370,65,-622
2018-5-3,1326,72,72,1784,220,57,2061
2018-5-3,1402,-41,-41,715,-45,33,703
2018-5-3,1590,34,34,-103,-73,1,-175
2018-5-3,2002,-49,-49,-7705,-300,31,-7974
2018-5-3,2105,7,7,-1693,0,13,-1680
2018-5-3,2207,3,3,-113,1,0,-112
2018-5-3,2303,-116,-116,-6654,925,-25,-5754
2018-5-3,2308,99,99,-5639,-72,-48,-5759
2018-5-3,2317,1476,1476,-30020,289,267,-29464
2018-5-3,2327,349,349,-769,1,7,-761
2018-5-3,2330,26,26,-9538,-1006,-429,-10973
2018-5-3,2357,-2,-2,316,25,2,343
2018-5-3,2379,-47,-47,-502,-13,-28,-543
2018-5-3,2382,28,28,-4721,13,-16,-4724
2018-5-3,2395,-8,-8,71,2,10,83
2018-5-3,2408,-325,-325,3057,-1859,-141,1057
2018-5-3,2412,6,6,-1491,256,19,-1216
2018-5-3,2454,173,173,-3241,-912,-363,-4516
2018-5-3,2474,251,251,-1251,-81,-153,-1485
2018-5-3,2633,33,33,-1139,0,-6,-1145
2018-5-3,2801,-14,-14,-1789,13,32,-1744
2018-5-3,2880,0,0,-2347,15,-1,-2333
2018-5-3,2881,153,153,-1244,-289,-22,-1555
2018-5-3,2882,81,81,-269,-314,-69,-652
2018-5-3,2884,-290,-290,-4893,114,18,-4761
2018-5-3,2885,31,31,4253,16,-713,3556
2018-5-3,2886,-35,-35,-2137,-159,-527,-2823
2018-5-3,2887,-71,-71,-6496,-90,149,-6437
2018-5-3,2891,708,708,-1553,-402,-265,-2220
2018-5-3,2892,90,90,-1338,-113,-500,-1951
2018-5-3,2912,22,22,-91,45,10,-36
2018-5-3,3008,-83,-83,177,18,-47,148
2018-5-3,3034,109,109,145,-99,-205,-159
2018-5-3,3045,16,16,-355,74,3,-278
2018-5-3,3711,160,160,1011,-755,-410,-154
2018-5-3,4904,1,1,-1723,4,-1,-1720
2018-5-3,4938,-7,-7,-27,311,-46,238
2018-5-3,5871,-106,-106,-1041,28,-375,-1388
2018-5-3,5880,-352,-352,-3420,-370,30,-3760
2018-5-3,6415,-2,-2,7,-2,-1,4
2018-5-3,6505,45,45,-615,368,162,-85
2018-5-3,8046,-4,-4,-189,0,-71,-260
2018-5-3,9910,-3,-3,-292,12,-1,-281
2018-5-4,1101,131,131,1139,765,120,2024
2018-5-4,1102,-121,-121,3353,2,-35,3320
2018-5-4,1216,-360,-360,1051,-12,418,1457
2018-5-4,1301,-32,-32,-343,1830,-308,1180
2018-5-4,1303,-21,-21,-631,350,57,-224
2018-5-4,1326,35,35,1073,467,54,1594
2018-5-4,1402,127,127,-1061,272,76,-713
2018-5-4,1590,43,43,-89,-180,13,-256
2018-5-4,2002,30,30,-5042,-449,-287,-5778
2018-5-4,2105,63,63,-1233,112,335,-786
2018-5-4,2207,-12,-12,-212,0,0,-212
2018-5-4,2303,306,306,-6806,8,255,-6543
2018-5-4,2308,6,6,314,-34,91,371
2018-5-4,2317,-326,-326,-6784,-40,-22,-6846
2018-5-4,2327,173,173,119,94,57,270
2018-5-4,2330,-256,-256,949,-389,-228,332
2018-5-4,2357,6,6,-180,43,4,-133
2018-5-4,2379,-4,-4,-1294,-90,3,-1381
2018-5-4,2382,374,374,-3557,3,47,-3507
2018-5-4,2395,4,4,-57,0,0,-57
2018-5-4,2408,-567,-567,3378,-43,-48,3287
2018-5-4,2412,0,0,-730,261,-5,-474
2018-5-4,2454,-377,-377,721,-370,321,672
2018-5-4,2474,8,8,-1179,-85,-52,-1316
2018-5-4,2633,-20,-20,-952,0,0,-952
2018-5-4,2801,5,5,-3320,5,-47,-3362
2018-5-4,2880,-8,-8,-3828,6,-8,-3830
2018-5-4,2881,140,140,568,-36,412,944
2018-5-4,2882,-16,-16,-1078,230,724,-124
2018-5-4,2884,3,3,12566,6,499,13071
2018-5-4,2885,1112,1112,-8504,0,296,-8208
2018-5-4,2886,64,64,-7462,496,74,-6892
2018-5-4,2887,93,93,-5461,6,-19,-5474
2018-5-4,2891,54,54,-7208,854,1244,-5110
